数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,贸易方式编码,贸易方式名称,注册地编码,注册地名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
202001,9061900,其他未磨的肉桂及肉桂花,502,美国,10,一般贸易,12,天津市,0,千克,0,?,158
202001,9062000,已磨的肉桂及肉桂花,112,印度尼西亚,10,一般贸易,31,上海市,2,千克,0,?,60
202001,9062000,已磨的肉桂及肉桂花,134,斯里兰卡,10,一般贸易,11,北京市,0,千克,0,?,76
202001,9062000,已磨的肉桂及肉桂花,502,美国,10,一般贸易,11,北京市,0,千克,0,?,62
202001,9062000,已磨的肉桂及肉桂花,502,美国,10,一般贸易,12,天津市,1,千克,0,?,"1,478"
202001,9062000,已磨的肉桂及肉桂花,502,美国,10,一般贸易,31,上海市,2,千克,0,?,731
202001,9071000,未磨的丁香（母丁香、公丁香及丁香梗）,112,印度尼西亚,34,海关特殊监管区域物流货物,44,广东省,52000,千克,0,?,"363,839"
202001,9071000,未磨的丁香（母丁香、公丁香及丁香梗）,227,马达加斯加,33,保税监管场所进出境货物,45,广西壮族自治区,108000,千克,0,?,"3,791,998"
202001,9081100,未磨的肉豆蔻,112,印度尼西亚,10,一般贸易,44,广东省,99020,千克,0,?,"2,276,252"
202001,9081100,未磨的肉豆蔻,112,印度尼西亚,10,一般贸易,45,广西壮族自治区,26400,千克,0,?,"1,294,464"
202001,9081100,未磨的肉豆蔻,112,印度尼西亚,15,进料加工贸易,37,山东省,2336,千克,0,?,"851,955"
202001,9081100,未磨的肉豆蔻,112,印度尼西亚,33,保税监管场所进出境货物,45,广西壮族自治区,157370,千克,0,?,"4,437,709"
202001,9082200,已磨的肉豆蔻衣,112,印度尼西亚,10,一般贸易,37,山东省,1,千克,0,?,140
202001,9083100,未磨的豆蔻,112,印度尼西亚,10,一般贸易,34,安徽省,12319,千克,0,?,"196,523"
202001,9083100,未磨的豆蔻,112,印度尼西亚,10,一般贸易,44,广东省,39000,千克,0,?,"2,510,345"
202001,9083100,未磨的豆蔻,112,印度尼西亚,10,一般贸易,45,广西壮族自治区,26000,千克,0,?,"1,925,080"
202001,9083100,未磨的豆蔻,112,印度尼西亚,33,保税监管场所进出境货物,45,广西壮族自治区,22000,千克,0,?,"1,506,839"
202001,9083200,已磨的豆蔻,502,美国,10,一般贸易,12,天津市,0,千克,0,?,161
202001,9092100,未磨的芫荽子,111,印度,10,一般贸易,37,山东省,21000,千克,0,?,"145,466"
202001,9093100,未磨的枯茗子,111,印度,10,一般贸易,12,天津市,81000,千克,0,?,"1,208,902"
202001,9093100,未磨的枯茗子,111,印度,10,一般贸易,32,江苏省,52000,千克,0,?,"804,525"
202001,9093100,未磨的枯茗子,111,印度,10,一般贸易,34,安徽省,81000,千克,0,?,"1,229,845"
202001,9093100,未磨的枯茗子,111,印度,10,一般贸易,37,山东省,1488000,千克,0,?,"22,497,331"
202001,9093100,未磨的枯茗子,111,印度,10,一般贸易,41,河南省,351000,千克,0,?,"5,314,215"
202001,9093100,未磨的枯茗子,111,印度,10,一般贸易,44,广东省,216000,千克,0,?,"3,151,124"
202001,9093100,未磨的枯茗子,111,印度,10,一般贸易,45,广西壮族自治区,243000,千克,0,?,"3,646,001"
202001,9093100,未磨的枯茗子,312,西班牙,33,保税监管场所进出境货物,31,上海市,151,千克,0,?,"40,983"
202001,9096110,未磨的八角茴香,142,中国,15,进料加工贸易,37,山东省,912,千克,0,?,"135,855"
202001,9096190,未磨的茴芹子、艹页蒿子或小茴香子、杜松果,327,波兰,10,一般贸易,31,上海市,200,千克,0,?,"12,843"
202001,9096210,已磨的八角茴香,502,美国,10,一般贸易,12,天津市,0,千克,0,?,69
202001,9101100,未磨的姜,106,缅甸,19,边境小额贸易,53,云南省,42500,千克,0,?,"106,250"
202001,9101100,未磨的姜,111,印度,10,一般贸易,45,广西壮族自治区,25950,千克,0,?,"388,559"
202001,9101100,未磨的姜,136,泰国,10,一般贸易,32,江苏省,50,千克,0,?,"1,771"
202001,9101100,未磨的姜,143,中国台湾,10,一般贸易,44,广东省,30,千克,0,?,"4,704"
202001,9101200,已磨的姜,143,中国台湾,10,一般贸易,44,广东省,10,千克,0,?,"1,882"
202001,9102000,番红花,113,伊朗,10,一般贸易,32,江苏省,10,千克,0,?,"81,514"
202001,9102000,番红花,113,伊朗,10,一般贸易,53,云南省,12,千克,0,?,"31,513"
202001,9102000,番红花,113,伊朗,15,进料加工贸易,37,山东省,8,千克,0,?,"229,061"
202001,9103000,姜黄,106,缅甸,19,边境小额贸易,53,云南省,155341,千克,0,?,"388,353"
202001,9103000,姜黄,502,美国,10,一般贸易,11,北京市,0,千克,0,?,98
202001,9103000,姜黄,502,美国,10,一般贸易,12,天津市,1,千克,0,?,"1,107"
202001,9103000,姜黄,502,美国,10,一般贸易,31,上海市,0,千克,0,?,42
202001,9109100,不同品目的≥两种调味香料的混合物,133,韩国,10,一般贸易,44,广东省,5,千克,0,?,645
202001,9109100,不同品目的≥两种调味香料的混合物,142,中国,10,一般贸易,44,广东省,32,千克,0,?,"11,587"
202001,9109100,不同品目的≥两种调味香料的混合物,142,中国,33,保税监管场所进出境货物,51,四川省,26,千克,0,?,"2,128"
202001,9109100,不同品目的≥两种调味香料的混合物,502,美国,10,一般贸易,11,北京市,38,千克,0,?,"1,275"
202001,9109100,不同品目的≥两种调味香料的混合物,502,美国,10,一般贸易,12,天津市,1,千克,0,?,734
202001,9109100,不同品目的≥两种调味香料的混合物,502,美国,10,一般贸易,31,上海市,20,千克,0,?,"1,717"
202001,9109900,未列名调味香料,110,中国香港,10,一般贸易,44,广东省,18,千克,0,?,"3,715"
202001,9109900,未列名调味香料,111,印度,10,一般贸易,37,山东省,1002,千克,0,?,"29,220"
202001,9109900,未列名调味香料,111,印度,10,一般贸易,44,广东省,54000,千克,0,?,"358,941"
202001,9109900,未列名调味香料,121,中国澳门,10,一般贸易,44,广东省,36,千克,0,?,"1,497"
202001,9109900,未列名调味香料,133,韩国,10,一般贸易,12,天津市,2000,千克,0,?,"10,320"
202001,9109900,未列名调味香料,133,韩国,10,一般贸易,21,辽宁省,7820,千克,0,?,"104,062"
202001,9109900,未列名调味香料,133,韩国,10,一般贸易,31,上海市,226,千克,0,?,"10,588"
202001,9109900,未列名调味香料,134,斯里兰卡,10,一般贸易,11,北京市,0,千克,0,?,152
202001,9109900,未列名调味香料,136,泰国,10,一般贸易,44,广东省,200,千克,0,?,"19,871"
202001,9109900,未列名调味香料,137,土耳其,10,一般贸易,31,上海市,1830,千克,0,?,"144,481"
202001,9109900,未列名调味香料,137,土耳其,10,一般贸易,37,山东省,2000,千克,0,?,"76,868"
202001,9109900,未列名调味香料,142,中国,10,一般贸易,31,上海市,1,千克,0,?,110
202001,9109900,未列名调味香料,215,埃及,10,一般贸易,12,天津市,0,千克,0,?,112
202001,9109900,未列名调味香料,215,埃及,10,一般贸易,31,上海市,500,千克,0,?,"17,825"
202001,9109900,未列名调味香料,215,埃及,10,一般贸易,37,山东省,5010,千克,0,?,"112,797"
202001,9109900,未列名调味香料,232,摩洛哥,10,一般贸易,37,山东省,800,千克,0,?,"18,572"
202001,9109900,未列名调味香料,304,德国,10,一般贸易,37,山东省,15210,千克,0,?,"397,678"
202001,9109900,未列名调味香料,313,阿尔巴尼亚,10,一般贸易,37,山东省,495,千克,0,?,"15,793"
202001,9109900,未列名调味香料,315,奥地利,10,一般贸易,11,北京市,0,千克,0,?,108
202001,9109900,未列名调味香料,337,格鲁吉亚(2023年起停用),10,一般贸易,32,江苏省,101200,千克,0,?,"722,757"
202001,9109900,未列名调味香料,337,格鲁吉亚(2023年起停用),10,一般贸易,33,浙江省,32275,千克,0,?,"571,087"
202001,9109900,未列名调味香料,337,格鲁吉亚(2023年起停用),10,一般贸易,37,山东省,645000,千克,0,?,"5,913,470"
202001,9109900,未列名调味香料,337,格鲁吉亚(2023年起停用),10,一般贸易,44,广东省,95000,千克,0,?,"1,194,335"
202001,9109900,未列名调味香料,337,格鲁吉亚(2023年起停用),10,一般贸易,45,广西壮族自治区,104000,千克,0,?,"1,840,677"
202001,9109900,未列名调味香料,429,墨西哥,10,一般贸易,37,山东省,320,千克,0,?,"8,460"
202001,9109900,未列名调味香料,429,墨西哥,33,保税监管场所进出境货物,44,广东省,5000,千克,0,?,"134,585"
202001,9109900,未列名调味香料,502,美国,10,一般贸易,11,北京市,12,千克,0,?,"1,699"
202001,9109900,未列名调味香料,502,美国,10,一般贸易,12,天津市,2,千克,0,?,972
202001,9109900,未列名调味香料,502,美国,10,一般贸易,31,上海市,134,千克,0,?,"14,910"
202001,10011900,其他硬粒小麦,145,哈萨克斯坦,15,进料加工贸易,65,新疆维吾尔自治区,140000,千克,0,?,"171,790"
202001,10011900,其他硬粒小麦,344,俄罗斯,19,边境小额贸易,23,黑龙江省,97711,千克,0,?,"78,403"
202001,10011900,其他硬粒小麦,601,澳大利亚,10,一般贸易,11,北京市,21000000,千克,0,?,"43,384,885"
202001,10011900,其他硬粒小麦,601,澳大利亚,10,一般贸易,15,内蒙古自治区,1404020,千克,0,?,"2,695,880"
202001,10011900,其他硬粒小麦,601,澳大利亚,10,一般贸易,23,黑龙江省,828980,千克,0,?,"1,830,645"
202001,10011900,其他硬粒小麦,601,澳大利亚,10,一般贸易,35,福建省,939780,千克,0,?,"1,848,843"
202001,10011900,其他硬粒小麦,601,澳大利亚,10,一般贸易,43,湖南省,3635240,千克,0,?,"8,037,822"
202001,10011900,其他硬粒小麦,601,澳大利亚,10,一般贸易,44,广东省,1885880,千克,0,?,"3,408,838"
202001,10019900,"其他小麦及混合麦,种用除外",145,哈萨克斯坦,10,一般贸易,11,北京市,2700000,千克,0,?,"4,851,471"
202001,10019900,"其他小麦及混合麦,种用除外",145,哈萨克斯坦,15,进料加工贸易,65,新疆维吾尔自治区,39145115,千克,0,?,"65,552,758"
202001,10019900,"其他小麦及混合麦,种用除外",305,法国,10,一般贸易,11,北京市,115262000,千克,0,?,"221,613,510"
202001,10019900,"其他小麦及混合麦,种用除外",336,立陶宛,10,一般贸易,11,北京市,64599814,千克,0,?,"127,100,422"
202001,10019900,"其他小麦及混合麦,种用除外",344,俄罗斯,10,一般贸易,11,北京市,1812500,千克,0,?,"3,534,365"
202001,10019900,"其他小麦及混合麦,种用除外",344,俄罗斯,19,边境小额贸易,15,内蒙古自治区,3281490,千克,0,?,"4,825,136"
202001,10019900,"其他小麦及混合麦,种用除外",601,澳大利亚,10,一般贸易,11,北京市,47644670,千克,0,?,"94,093,706"
202001,10019900,"其他小麦及混合麦,种用除外",601,澳大利亚,10,一般贸易,15,内蒙古自治区,1482350,千克,0,?,"2,975,249"
202001,10019900,"其他小麦及混合麦,种用除外",601,澳大利亚,10,一般贸易,37,山东省,1675325,千克,0,?,"3,105,263"
202001,10019900,"其他小麦及混合麦,种用除外",601,澳大利亚,10,一般贸易,41,河南省,1256480,千克,0,?,"2,542,244"
202001,10039000,其他大麦,145,哈萨克斯坦,10,一般贸易,62,甘肃省,240000,千克,0,?,"290,929"
202001,10039000,其他大麦,145,哈萨克斯坦,10,一般贸易,65,新疆维吾尔自治区,11604000,千克,0,?,"15,234,442"
202001,10039000,其他大麦,305,法国,10,一般贸易,21,辽宁省,4754783,千克,0,?,"8,221,520"
202001,10039000,其他大麦,501,加拿大,10,一般贸易,13,河北省,27914365,千克,0,?,"53,414,644"
202001,10039000,其他大麦,501,加拿大,10,一般贸易,32,江苏省,257250,千克,0,?,"383,740"
202001,10039000,其他大麦,501,加拿大,10,一般贸易,33,浙江省,35000000,千克,0,?,"66,973,134"
202001,10039000,其他大麦,501,加拿大,10,一般贸易,34,安徽省,30710000,千克,0,?,"47,162,509"
202001,10039000,其他大麦,501,加拿大,10,一般贸易,35,福建省,6500000,千克,0,?,"9,994,875"
202001,10039000,其他大麦,501,加拿大,10,一般贸易,44,广东省,23000000,千克,0,?,"44,477,364"
202001,10039000,其他大麦,601,澳大利亚,10,一般贸易,21,辽宁省,22999750,千克,0,?,"37,599,108"
202001,10039000,其他大麦,601,澳大利亚,10,一般贸易,32,江苏省,10500000,千克,0,?,"17,821,528"
202001,10039000,其他大麦,601,澳大利亚,10,一般贸易,33,浙江省,1986920,千克,0,?,"3,223,933"
202001,10039000,其他大麦,601,澳大利亚,10,一般贸易,44,广东省,22575000,千克,0,?,"38,918,755"
202001,10041000,种用燕麦,502,美国,10,一般贸易,11,北京市,97615,千克,0,?,"464,440"
202001,10041000,种用燕麦,502,美国,10,一般贸易,62,甘肃省,99792,千克,0,?,"397,994"
202001,10049000,其他燕麦,143,中国台湾,10,一般贸易,21,辽宁省,1,千克,0,?,138
202001,10049000,其他燕麦,344,俄罗斯,10,一般贸易,11,北京市,355705,千克,0,?,"592,986"
202001,10049000,其他燕麦,344,俄罗斯,19,边境小额贸易,15,内蒙古自治区,3143290,千克,0,?,"4,202,113"
202001,10049000,其他燕麦,601,澳大利亚,10,一般贸易,11,北京市,188280,千克,0,?,"464,575"
202001,10049000,其他燕麦,601,澳大利亚,10,一般贸易,13,河北省,1015450,千克,0,?,"2,213,597"
202001,10049000,其他燕麦,601,澳大利亚,10,一般贸易,31,上海市,2039680,千克,0,?,"4,332,026"
202001,10049000,其他燕麦,601,澳大利亚,10,一般贸易,32,江苏省,498330,千克,0,?,"1,129,712"
202001,10049000,其他燕麦,601,澳大利亚,10,一般贸易,44,广东省,3643014,千克,0,?,"8,934,414"
202001,10051000,种用玉米,111,印度,39,其他,11,北京市,14,千克,0,?,650
202001,10051000,种用玉米,304,德国,10,一般贸易,23,黑龙江省,399,千克,0,?,"8,801"
202001,10051000,种用玉米,305,法国,10,一般贸易,11,北京市,16815,千克,0,?,"2,504,068"
202001,10051000,种用玉米,305,法国,39,其他,11,北京市,21,千克,0,?,"1,158"
202001,10051000,种用玉米,412,智利,10,一般贸易,37,山东省,24,千克,0,?,"64,686"
202001,10051000,种用玉米,434,秘鲁,10,一般贸易,23,黑龙江省,130,千克,0,?,"5,898"
202001,10059000,"玉米,种用除外",244,南非,10,一般贸易,11,北京市,954012,千克,0,?,"4,517,686"
202001,10059000,"玉米,种用除外",316,保加利亚,10,一般贸易,11,北京市,99471500,千克,0,?,"164,206,196"
202001,10059000,"玉米,种用除外",316,保加利亚,34,海关特殊监管区域物流货物,12,天津市,3046900,千克,0,?,"4,385,693"
202001,10059000,"玉米,种用除外",344,俄罗斯,10,一般贸易,23,黑龙江省,891000,千克,0,?,"450,846"
202001,10059000,"玉米,种用除外",344,俄罗斯,19,边境小额贸易,23,黑龙江省,486000,千克,0,?,"245,916"
202001,10059000,"玉米,种用除外",344,俄罗斯,34,海关特殊监管区域物流货物,23,黑龙江省,4649424,千克,0,?,"3,997,167"
202001,10059000,"玉米,种用除外",347,乌克兰,10,一般贸易,11,北京市,157499968,千克,0,?,"253,314,278"
202001,10059000,"玉米,种用除外",347,乌克兰,10,一般贸易,22,吉林省,21994000,千克,0,?,"32,251,134"
202001,10059000,"玉米,种用除外",347,乌克兰,10,一般贸易,41,河南省,255680,千克,0,?,"386,729"
202001,10059000,"玉米,种用除外",347,乌克兰,10,一般贸易,43,湖南省,483320,千克,0,?,"730,862"
202001,10059000,"玉米,种用除外",347,乌克兰,15,进料加工贸易,34,安徽省,45300000,千克,0,?,"65,178,383"
202001,10059000,"玉米,种用除外",347,乌克兰,15,进料加工贸易,37,山东省,187349000,千克,0,?,"274,992,483"
202001,10059000,"玉米,种用除外",347,乌克兰,33,保税监管场所进出境货物,43,湖南省,10000000,千克,0,?,"14,448,599"
202001,10059000,"玉米,种用除外",347,乌克兰,34,海关特殊监管区域物流货物,37,山东省,87996000,千克,0,?,"126,132,827"
202001,10059000,"玉米,种用除外",347,乌克兰,34,海关特殊监管区域物流货物,43,湖南省,40424760,千克,0,?,"58,426,227"
202001,10059000,"玉米,种用除外",502,美国,10,一般贸易,21,辽宁省,201852,千克,0,?,"655,113"
202001,10061029,种用中短粒米稻谷（粒长≤6毫米且长宽比＜2）,129,菲律宾,10,一般贸易,32,江苏省,5,千克,0,?,"17,801"
202001,10061089,其他中短粒米稻谷（粒长≤6毫米且长宽比＜2）,344,俄罗斯,10,一般贸易,23,黑龙江省,125000,千克,0,?,"219,120"
202001,10062020,长粒米糙米（粒长＞6毫米或长宽比≥2）,136,泰国,10,一般贸易,31,上海市,625,千克,0,?,"6,727"
202001,10062020,长粒米糙米（粒长＞6毫米或长宽比≥2）,136,泰国,10,一般贸易,44,广东省,2400,千克,0,?,"22,586"
202001,10062020,长粒米糙米（粒长＞6毫米或长宽比≥2）,143,中国台湾,10,一般贸易,21,辽宁省,2,千克,0,?,139
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,106,缅甸,10,一般贸易,11,北京市,14750000,千克,0,?,"37,284,571"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,106,缅甸,10,一般贸易,31,上海市,1000000,千克,0,?,"2,414,141"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,106,缅甸,10,一般贸易,34,安徽省,1714500,千克,0,?,"4,271,539"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,106,缅甸,10,一般贸易,36,江西省,2631000,千克,0,?,"6,756,962"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,106,缅甸,10,一般贸易,42,湖北省,2000000,千克,0,?,"5,189,609"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,106,缅甸,10,一般贸易,43,湖南省,600000,千克,0,?,"1,482,615"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,106,缅甸,10,一般贸易,44,广东省,13857400,千克,0,?,"34,422,365"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,107,柬埔寨,10,一般贸易,11,北京市,11459000,千克,0,?,"65,052,107"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,107,柬埔寨,10,一般贸易,34,安徽省,16000,千克,0,?,"102,391"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,107,柬埔寨,10,一般贸易,44,广东省,3238450,千克,0,?,"16,200,712"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,107,柬埔寨,10,一般贸易,45,广西壮族自治区,217000,千克,0,?,"1,297,854"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,107,柬埔寨,10,一般贸易,50,重庆市,105000,千克,0,?,"847,515"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,119,老挝,10,一般贸易,11,北京市,750000,千克,0,?,"4,985,292"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,127,巴基斯坦,10,一般贸易,11,北京市,4700000,千克,0,?,"12,379,888"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,127,巴基斯坦,10,一般贸易,34,安徽省,4000000,千克,0,?,"11,286,946"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,127,巴基斯坦,10,一般贸易,36,江西省,9762080,千克,0,?,"26,283,057"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,127,巴基斯坦,10,一般贸易,43,湖南省,6000000,千克,0,?,"15,737,432"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,127,巴基斯坦,10,一般贸易,44,广东省,16179000,千克,0,?,"46,002,844"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,127,巴基斯坦,10,一般贸易,51,四川省,869000,千克,0,?,"2,261,874"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,127,巴基斯坦,34,海关特殊监管区域物流货物,42,湖北省,2000000,千克,0,?,"5,012,018"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,136,泰国,10,一般贸易,12,天津市,1495000,千克,0,?,"11,915,033"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,136,泰国,10,一般贸易,31,上海市,204675,千克,0,?,"1,879,241"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,136,泰国,10,一般贸易,32,江苏省,310000,千克,0,?,"2,238,827"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,136,泰国,10,一般贸易,33,浙江省,170000,千克,0,?,"1,421,278"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,136,泰国,10,一般贸易,34,安徽省,21000,千克,0,?,"206,590"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,136,泰国,10,一般贸易,35,福建省,384150,千克,0,?,"3,215,882"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,136,泰国,10,一般贸易,36,江西省,200000,千克,0,?,"1,583,860"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,136,泰国,10,一般贸易,43,湖南省,525000,千克,0,?,"3,730,877"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,136,泰国,10,一般贸易,44,广东省,14957880,千克,0,?,"110,510,937"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,141,越南,10,一般贸易,33,浙江省,1000000,千克,0,?,"4,489,855"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,141,越南,10,一般贸易,35,福建省,1000000,千克,0,?,"4,410,848"
202001,10063020,长粒米精米（粒长＞6毫米或长宽比≥2）,141,越南,34,海关特殊监管区域物流货物,42,湖北省,250000,千克,0,?,"1,085,076"
202001,10063080,中短粒米精米（粒长≤6毫米且长宽比＜2）,106,缅甸,10,一般贸易,53,云南省,651400,千克,0,?,"1,563,360"
202001,10063080,中短粒米精米（粒长≤6毫米且长宽比＜2）,116,日本,10,一般贸易,23,黑龙江省,15536,千克,0,?,"220,946"
202001,10063080,中短粒米精米（粒长≤6毫米且长宽比＜2）,136,泰国,10,一般贸易,44,广东省,1950,千克,0,?,"11,310"
202001,10063080,中短粒米精米（粒长≤6毫米且长宽比＜2）,141,越南,34,海关特殊监管区域物流货物,12,天津市,468500,千克,0,?,"1,635,454"
202001,10063080,中短粒米精米（粒长≤6毫米且长宽比＜2）,143,中国台湾,10,一般贸易,31,上海市,7732,千克,0,?,"145,419"
202001,10063080,中短粒米精米（粒长≤6毫米且长宽比＜2）,143,中国台湾,10,一般贸易,32,江苏省,4104000,千克,0,?,"10,259,866"
202001,10063080,中短粒米精米（粒长≤6毫米且长宽比＜2）,143,中国台湾,10,一般贸易,34,安徽省,5306000,千克,0,?,"13,352,178"
202001,10063080,中短粒米精米（粒长≤6毫米且长宽比＜2）,143,中国台湾,39,其他,35,福建省,18040,千克,0,?,"108,240"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,127,巴基斯坦,10,一般贸易,33,浙江省,300000,千克,0,?,"651,146"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,127,巴基斯坦,10,一般贸易,34,安徽省,1000000,千克,0,?,"2,192,898"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,127,巴基斯坦,10,一般贸易,44,广东省,5250025,千克,0,?,"11,535,102"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,136,泰国,10,一般贸易,31,上海市,250000,千克,0,?,"1,104,359"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,136,泰国,10,一般贸易,32,江苏省,288000,千克,0,?,"1,411,817"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,136,泰国,10,一般贸易,34,安徽省,500000,千克,0,?,"2,765,731"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,136,泰国,10,一般贸易,41,河南省,450000,千克,0,?,"2,447,632"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,136,泰国,10,一般贸易,44,广东省,2550000,千克,0,?,"8,600,431"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,136,泰国,34,海关特殊监管区域物流货物,42,湖北省,250000,千克,0,?,"1,068,462"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,141,越南,10,一般贸易,41,河南省,3750000,千克,0,?,"16,435,228"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,141,越南,10,一般贸易,44,广东省,6925000,千克,0,?,"29,693,380"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,141,越南,10,一般贸易,45,广西壮族自治区,500000,千克,0,?,"2,108,315"
202001,10064020,长粒米碎米（用粒长大于6毫米或长宽比大于等于2的米制）,141,越南,10,一般贸易,50,重庆市,250000,千克,0,?,"1,042,718"
202001,10064080,中短粒米碎米（用粒长小于等于6毫米且长宽比小于2的米制）,127,巴基斯坦,10,一般贸易,44,广东省,1500000,千克,0,?,"3,264,260"
202001,10064080,中短粒米碎米（用粒长小于等于6毫米且长宽比小于2的米制）,136,泰国,10,一般贸易,44,广东省,796000,千克,0,?,"2,634,186"
202001,10064080,中短粒米碎米（用粒长小于等于6毫米且长宽比小于2的米制）,143,中国台湾,10,一般贸易,32,江苏省,200000,千克,0,?,"431,101"
202001,10079000,其他食用高粱,106,缅甸,10,一般贸易,53,云南省,31500,千克,0,?,"56,700"
202001,10079000,其他食用高粱,106,缅甸,19,边境小额贸易,53,云南省,2697500,千克,0,?,"2,832,376"
202001,10079000,其他食用高粱,502,美国,10,一般贸易,11,北京市,58300000,千克,0,?,"99,372,271"
202001,10079000,其他食用高粱,502,美国,10,一般贸易,35,福建省,31500000,千克,0,?,"52,266,846"
202001,10079000,其他食用高粱,502,美国,10,一般贸易,44,广东省,13202313,千克,0,?,"21,403,402"
202001,10079000,其他食用高粱,601,澳大利亚,10,一般贸易,35,福建省,998650,千克,0,?,"2,013,997"
202001,10079000,其他食用高粱,601,澳大利亚,10,一般贸易,51,四川省,299400,千克,0,?,"676,572"
202001,10081000,荞麦,344,俄罗斯,10,一般贸易,15,内蒙古自治区,760000,千克,0,?,"1,254,000"
202001,10081000,荞麦,344,俄罗斯,19,边境小额贸易,15,内蒙古自治区,998300,千克,0,?,"2,356,360"
202001,10083000,加那利草子,501,加拿大,10,一般贸易,62,甘肃省,50170,千克,0,?,"224,662"
202001,10085090,其他昆诺阿藜,408,玻利维亚,10,一般贸易,31,上海市,9000,千克,0,?,"221,662"
202001,10085090,其他昆诺阿藜,408,玻利维亚,10,一般贸易,33,浙江省,23000,千克,0,?,"430,408"
202001,10085090,其他昆诺阿藜,408,玻利维亚,10,一般贸易,35,福建省,22000,千克,0,?,"430,968"
202001,10085090,其他昆诺阿藜,408,玻利维亚,10,一般贸易,44,广东省,40000,千克,0,?,"828,111"
202001,10086090,其他黑小麦,601,澳大利亚,10,一般贸易,31,上海市,46770,千克,0,?,"157,078"
202001,10089090,未列名谷物,410,巴西,10,一般贸易,35,福建省,72,千克,0,?,"4,484"
202001,10089090,未列名谷物,502,美国,10,一般贸易,31,上海市,5,千克,0,?,208
202001,11010000,小麦或混合麦的细粉,116,日本,10,一般贸易,31,上海市,14150,千克,0,?,"225,095"
202001,11010000,小麦或混合麦的细粉,116,日本,10,一般贸易,43,湖南省,263940,千克,0,?,"1,561,052"
202001,11010000,小麦或混合麦的细粉,116,日本,10,一般贸易,44,广东省,22597,千克,0,?,"90,303"
202001,11010000,小麦或混合麦的细粉,133,韩国,15,进料加工贸易,37,山东省,61600,千克,0,?,"279,110"
202001,11010000,小麦或混合麦的细粉,133,韩国,34,海关特殊监管区域物流货物,21,辽宁省,200000,千克,0,?,"428,210"
202001,11010000,小麦或混合麦的细粉,136,泰国,10,一般贸易,37,山东省,13,千克,0,?,568
202001,11010000,小麦或混合麦的细粉,136,泰国,15,进料加工贸易,37,山东省,36000,千克,0,?,"187,657"
