日期,股票代码,名称,涨跌额,收盘价,总市值
2017/5/16,'600519,贵州茅台,10.57,430.12,5.40E+11
2017/5/15,'600519,贵州茅台,6.08,419.55,5.27E+11
2017/5/12,'600519,贵州茅台,1.31,413.47,5.19E+11
2017/5/11,'600519,贵州茅台,2.07,412.16,5.18E+11
2017/5/10,'600519,贵州茅台,1.33,410.09,5.15E+11
2017/5/9,'600519,贵州茅台,3.28,408.76,5.13E+11
2017/5/8,'600519,贵州茅台,-10.71,405.48,5.09E+11
2017/5/5,'600519,贵州茅台,0.19,416.19,5.23E+11
2017/5/4,'600519,贵州茅台,-1.61,416,5.23E+11
2017/5/3,'600519,贵州茅台,5.53,417.61,5.25E+11
2017/5/2,'600519,贵州茅台,-1.4,412.08,5.18E+11
2017/4/28,'600519,贵州茅台,-7.96,413.48,5.19E+11
2017/4/27,'600519,贵州茅台,3.48,421.44,5.29E+11
2017/4/26,'600519,贵州茅台,-0.93,417.96,5.25E+11
2017/4/25,'600519,贵州茅台,20.34,418.89,5.26E+11
2017/4/24,'600519,贵州茅台,-1.98,398.55,5.01E+11
2017/4/21,'600519,贵州茅台,-14.78,400.53,5.03E+11
2017/4/20,'600519,贵州茅台,9.57,415.31,5.22E+11
2017/4/19,'600519,贵州茅台,1.09,405.74,5.10E+11
2017/4/18,'600519,贵州茅台,8.86,404.65,5.08E+11
2017/4/17,'600519,贵州茅台,0.34,395.79,4.97E+11
2017/4/14,'600519,贵州茅台,-2.94,395.45,4.97E+11
2017/4/13,'600519,贵州茅台,8.16,398.39,5.00E+11
2017/4/12,'600519,贵州茅台,4.94,390.23,4.90E+11
2017/4/11,'600519,贵州茅台,-3.91,385.29,4.84E+11
2017/4/10,'600519,贵州茅台,-3.67,389.2,4.89E+11
2017/4/7,'600519,贵州茅台,0.96,392.87,4.94E+11
2017/4/6,'600519,贵州茅台,2.25,391.91,4.92E+11
2017/4/5,'600519,贵州茅台,3.3,389.66,4.89E+11
2017/3/31,'600519,贵州茅台,0.22,386.36,4.85E+11
2017/3/30,'600519,贵州茅台,2.49,386.14,4.85E+11
2017/3/29,'600519,贵州茅台,3.39,383.65,4.82E+11
2017/3/28,'600519,贵州茅台,1.44,380.26,4.78E+11
2017/3/27,'600519,贵州茅台,-8,378.82,4.76E+11
2017/3/24,'600519,贵州茅台,-2.97,386.82,4.86E+11
2017/3/23,'600519,贵州茅台,-4.69,389.79,4.90E+11
2017/3/22,'600519,贵州茅台,0.47,394.48,4.96E+11
2017/3/21,'600519,贵州茅台,7.6,394.01,4.95E+11
2017/3/20,'600519,贵州茅台,7.93,386.41,4.85E+11
2017/3/17,'600519,贵州茅台,3.71,378.48,4.75E+11
2017/3/16,'600519,贵州茅台,0.09,374.77,4.71E+11
2017/3/15,'600519,贵州茅台,5.18,374.68,4.71E+11
2017/3/14,'600519,贵州茅台,-2.05,369.5,4.64E+11
2017/3/13,'600519,贵州茅台,1.7,371.55,4.67E+11
2017/3/10,'600519,贵州茅台,-0.05,369.85,4.65E+11
2017/3/9,'600519,贵州茅台,2.62,369.9,4.65E+11
2017/3/8,'600519,贵州茅台,0.08,367.28,4.61E+11
2017/3/7,'600519,贵州茅台,8.24,367.2,4.61E+11
2017/3/6,'600519,贵州茅台,2.42,358.96,4.51E+11
2017/3/3,'600519,贵州茅台,-0.28,356.54,4.48E+11
2017/3/2,'600519,贵州茅台,0.21,356.82,4.48E+11
2017/3/1,'600519,贵州茅台,1.95,356.61,4.48E+11
2017/2/28,'600519,贵州茅台,-2.54,354.66,4.46E+11
2017/2/27,'600519,贵州茅台,-5.42,357.2,4.49E+11
2017/2/24,'600519,贵州茅台,0.92,362.62,4.56E+11
2017/2/23,'600519,贵州茅台,-0.19,361.7,4.54E+11
2017/2/22,'600519,贵州茅台,3.15,361.89,4.55E+11
2017/2/21,'600519,贵州茅台,-2.55,358.74,4.51E+11
2017/2/20,'600519,贵州茅台,10.73,361.29,4.54E+11
2017/2/17,'600519,贵州茅台,2.47,350.56,4.40E+11
2017/2/16,'600519,贵州茅台,-0.44,348.09,4.37E+11
2017/2/15,'600519,贵州茅台,-1.68,348.53,4.38E+11
2017/2/14,'600519,贵州茅台,0.46,350.21,4.40E+11
2017/2/13,'600519,贵州茅台,4.67,349.75,4.39E+11
2017/2/10,'600519,贵州茅台,-2.53,345.08,4.33E+11
2017/2/9,'600519,贵州茅台,3.4,347.61,4.37E+11
2017/2/8,'600519,贵州茅台,0.63,344.21,4.32E+11
2017/2/7,'600519,贵州茅台,-3.27,343.58,4.32E+11
2017/2/6,'600519,贵州茅台,0,346.85,4.36E+11
2017/2/3,'600519,贵州茅台,2.43,346.85,4.36E+11
2017/1/26,'600519,贵州茅台,-3.21,344.42,4.33E+11
2017/1/25,'600519,贵州茅台,-2.68,347.63,4.37E+11
2017/1/24,'600519,贵州茅台,-0.91,350.31,4.40E+11
2017/1/23,'600519,贵州茅台,-3.77,351.22,4.41E+11
2017/1/20,'600519,贵州茅台,0.27,354.99,4.46E+11
2017/1/19,'600519,贵州茅台,-0.36,354.72,4.46E+11
2017/1/18,'600519,贵州茅台,5.95,355.08,4.46E+11
2017/1/17,'600519,贵州茅台,7.66,349.13,4.39E+11
2017/1/16,'600519,贵州茅台,-3.4,341.47,4.29E+11
2017/1/13,'600519,贵州茅台,-2.18,344.87,4.33E+11
2017/1/12,'600519,贵州茅台,1.6,347.05,4.36E+11
2017/1/11,'600519,贵州茅台,-3.55,345.45,4.34E+11
2017/1/10,'600519,贵州茅台,0.49,349,4.38E+11
2017/1/9,'600519,贵州茅台,-2.25,348.51,4.38E+11
2017/1/6,'600519,贵州茅台,4.02,350.76,4.41E+11
2017/1/5,'600519,贵州茅台,-5.17,346.74,4.36E+11
2017/1/4,'600519,贵州茅台,17.35,351.91,4.42E+11
2017/1/3,'600519,贵州茅台,0.41,334.56,4.20E+11
2016/12/30,'600519,贵州茅台,6.84,334.15,4.20E+11
2016/12/29,'600519,贵州茅台,3.59,327.31,4.11E+11
2016/12/28,'600519,贵州茅台,-2.44,323.72,4.07E+11
2016/12/27,'600519,贵州茅台,1.68,326.16,4.10E+11
2016/12/26,'600519,贵州茅台,4.45,324.48,4.08E+11
2016/12/23,'600519,贵州茅台,-5.17,320.03,4.02E+11
2016/12/22,'600519,贵州茅台,-3.46,325.2,4.09E+11
2016/12/21,'600519,贵州茅台,2.18,328.66,4.13E+11
2016/12/20,'600519,贵州茅台,0.52,326.48,4.10E+11
2016/12/19,'600519,贵州茅台,-1.62,325.96,4.09E+11
2016/12/16,'600519,贵州茅台,-0.47,327.58,4.12E+11
2016/12/15,'600519,贵州茅台,-4.22,328.05,4.12E+11
2016/12/14,'600519,贵州茅台,-0.74,332.27,4.17E+11
2016/12/13,'600519,贵州茅台,6.15,333.01,4.18E+11
2016/12/12,'600519,贵州茅台,-10.9,326.86,4.11E+11
2016/12/9,'600519,贵州茅台,0.05,337.76,4.24E+11
2016/12/8,'600519,贵州茅台,10.26,337.71,4.24E+11
2016/12/7,'600519,贵州茅台,1.03,327.45,4.11E+11
2016/12/6,'600519,贵州茅台,10.49,326.42,4.10E+11
2016/12/5,'600519,贵州茅台,-5.84,315.93,3.97E+11
2016/12/2,'600519,贵州茅台,0.75,321.77,4.04E+11
2016/12/1,'600519,贵州茅台,1.94,321.02,4.03E+11
2016/11/30,'600519,贵州茅台,-4.88,319.08,4.01E+11
2016/11/29,'600519,贵州茅台,4.46,323.96,4.07E+11
2016/11/28,'600519,贵州茅台,2.61,319.5,4.01E+11
2016/11/25,'600519,贵州茅台,-0.04,316.89,3.98E+11
2016/11/24,'600519,贵州茅台,3.98,316.93,3.98E+11
2016/11/23,'600519,贵州茅台,4.08,312.95,3.93E+11
2016/11/22,'600519,贵州茅台,-0.63,308.87,3.88E+11
2016/11/21,'600519,贵州茅台,-0.5,309.5,3.89E+11
2016/11/18,'600519,贵州茅台,-1.04,310,3.89E+11
2016/11/17,'600519,贵州茅台,-2.11,311.04,3.91E+11
2016/11/16,'600519,贵州茅台,-0.86,313.15,3.93E+11
2016/11/15,'600519,贵州茅台,3.02,314.01,3.94E+11
2016/11/14,'600519,贵州茅台,-4.09,310.99,3.91E+11
2016/11/11,'600519,贵州茅台,-4.05,315.08,3.96E+11
2016/11/10,'600519,贵州茅台,2.32,319.13,4.01E+11
2016/11/9,'600519,贵州茅台,-3.19,316.81,3.98E+11
2016/11/8,'600519,贵州茅台,4.67,320,4.02E+11
2016/11/7,'600519,贵州茅台,0.51,315.33,3.96E+11
2016/11/4,'600519,贵州茅台,-1.04,314.82,3.95E+11
2016/11/3,'600519,贵州茅台,0.68,315.86,3.97E+11
2016/11/2,'600519,贵州茅台,-1.5,315.18,3.96E+11
2016/11/1,'600519,贵州茅台,-1.27,316.68,3.98E+11
2016/10/31,'600519,贵州茅台,0.9,317.95,3.99E+11
2016/10/28,'600519,贵州茅台,0.18,317.05,3.98E+11
2016/10/27,'600519,贵州茅台,3.19,316.87,3.98E+11
2016/10/26,'600519,贵州茅台,0.74,313.68,3.94E+11
2016/10/25,'600519,贵州茅台,6.01,312.94,3.93E+11
2016/10/24,'600519,贵州茅台,2.74,306.93,3.86E+11
2016/10/21,'600519,贵州茅台,-1.29,304.19,3.82E+11
2016/10/20,'600519,贵州茅台,-0.97,305.48,3.84E+11
2016/10/19,'600519,贵州茅台,-0.71,306.45,3.85E+11
2016/10/18,'600519,贵州茅台,4.71,307.16,3.86E+11
2016/10/17,'600519,贵州茅台,-3.15,302.45,3.80E+11
2016/10/14,'600519,贵州茅台,1.71,305.6,3.84E+11
2016/10/13,'600519,贵州茅台,-1.93,303.89,3.82E+11
2016/10/12,'600519,贵州茅台,-3.1,305.82,3.84E+11
2016/10/11,'600519,贵州茅台,5.96,308.92,3.88E+11
2016/10/10,'600519,贵州茅台,5.05,302.96,3.81E+11
2016/9/30,'600519,贵州茅台,6.93,297.91,3.74E+11
2016/9/29,'600519,贵州茅台,2.57,290.98,3.66E+11
2016/9/28,'600519,贵州茅台,-2.76,288.41,3.62E+11
2016/9/27,'600519,贵州茅台,2.44,291.17,3.66E+11
2016/9/26,'600519,贵州茅台,-8.95,288.73,3.63E+11
2016/9/23,'600519,贵州茅台,0.7,297.68,3.74E+11
2016/9/22,'600519,贵州茅台,2.93,296.98,3.73E+11
2016/9/21,'600519,贵州茅台,-0.91,294.05,3.69E+11
2016/9/20,'600519,贵州茅台,-5.17,294.96,3.71E+11
2016/9/19,'600519,贵州茅台,0.56,300.13,3.77E+11
2016/9/14,'600519,贵州茅台,-0.86,299.57,3.76E+11
2016/9/13,'600519,贵州茅台,2.37,300.43,3.77E+11
2016/9/12,'600519,贵州茅台,-6.57,298.06,3.74E+11
2016/9/9,'600519,贵州茅台,-1.19,304.63,3.83E+11
2016/9/8,'600519,贵州茅台,-0.78,305.82,3.84E+11
2016/9/7,'600519,贵州茅台,-3.34,306.6,3.85E+11
2016/9/6,'600519,贵州茅台,1.44,309.94,3.89E+11
2016/9/5,'600519,贵州茅台,2.72,308.5,3.88E+11
2016/9/2,'600519,贵州茅台,-2.93,305.78,3.84E+11
2016/9/1,'600519,贵州茅台,-1.48,308.71,3.88E+11
2016/8/31,'600519,贵州茅台,4.33,310.19,3.90E+11
2016/8/30,'600519,贵州茅台,-1.67,305.86,3.84E+11
2016/8/29,'600519,贵州茅台,6.08,307.53,3.86E+11
2016/8/26,'600519,贵州茅台,-1.56,301.45,3.79E+11
2016/8/25,'600519,贵州茅台,-2.27,303.01,3.81E+11
2016/8/24,'600519,贵州茅台,-1.6,305.28,3.83E+11
2016/8/23,'600519,贵州茅台,-0.44,306.88,3.86E+11
2016/8/22,'600519,贵州茅台,0.84,307.32,3.86E+11
2016/8/19,'600519,贵州茅台,0.05,306.48,3.85E+11
2016/8/18,'600519,贵州茅台,-1.73,306.43,3.85E+11
2016/8/17,'600519,贵州茅台,-1.36,308.16,3.87E+11
2016/8/16,'600519,贵州茅台,-9.26,309.52,3.89E+11
2016/8/15,'600519,贵州茅台,1.81,318.78,4.00E+11
2016/8/12,'600519,贵州茅台,0.2,316.97,3.98E+11
2016/8/11,'600519,贵州茅台,2.96,316.77,3.98E+11
2016/8/10,'600519,贵州茅台,-1.94,313.81,3.94E+11
2016/8/9,'600519,贵州茅台,7.65,315.75,3.97E+11
2016/8/8,'600519,贵州茅台,2.17,308.1,3.87E+11
2016/8/5,'600519,贵州茅台,-0.37,305.93,3.84E+11
2016/8/4,'600519,贵州茅台,-0.52,306.3,3.85E+11
2016/8/3,'600519,贵州茅台,0.61,306.82,3.85E+11
2016/8/2,'600519,贵州茅台,-0.75,306.21,3.85E+11
2016/8/1,'600519,贵州茅台,-6.19,306.96,3.86E+11
2016/7/29,'600519,贵州茅台,-2.9,313.15,3.93E+11
2016/7/28,'600519,贵州茅台,2.04,316.05,3.97E+11
2016/7/27,'600519,贵州茅台,-5.03,314.01,3.94E+11
2016/7/26,'600519,贵州茅台,7.78,319.04,4.01E+11
2016/7/25,'600519,贵州茅台,3.34,311.26,3.91E+11
2016/7/22,'600519,贵州茅台,-6.46,307.92,3.87E+11
2016/7/21,'600519,贵州茅台,5.82,314.38,3.95E+11
2016/7/20,'600519,贵州茅台,0.45,308.56,3.88E+11
2016/7/19,'600519,贵州茅台,-8.1,308.11,3.87E+11
2016/7/18,'600519,贵州茅台,-1.31,316.21,3.97E+11
2016/7/15,'600519,贵州茅台,0.43,317.52,3.99E+11
2016/7/14,'600519,贵州茅台,-0.1,317.09,3.98E+11
2016/7/13,'600519,贵州茅台,-7.54,317.19,3.98E+11
2016/7/12,'600519,贵州茅台,9.59,324.73,4.08E+11
2016/7/11,'600519,贵州茅台,5.23,315.14,3.96E+11
2016/7/8,'600519,贵州茅台,-7,309.91,3.89E+11
2016/7/7,'600519,贵州茅台,-0.28,316.91,3.98E+11
2016/7/6,'600519,贵州茅台,16.61,317.19,3.98E+11
2016/7/5,'600519,贵州茅台,6.68,300.58,3.78E+11
2016/7/4,'600519,贵州茅台,7.73,293.9,3.69E+11
2016/7/1,'600519,XD贵州茅,0.42,286.17,3.59E+11
2016/6/30,'600519,贵州茅台,3.74,291.92,3.67E+11
2016/6/29,'600519,贵州茅台,-0.03,288.18,3.62E+11
2016/6/28,'600519,贵州茅台,0.53,288.21,3.62E+11
2016/6/27,'600519,贵州茅台,13.91,287.68,3.61E+11
2016/6/24,'600519,贵州茅台,-2.67,273.77,3.44E+11
2016/6/23,'600519,贵州茅台,-2,276.44,3.47E+11
2016/6/22,'600519,贵州茅台,4.63,278.44,3.50E+11
2016/6/21,'600519,贵州茅台,-2.3,273.81,3.44E+11
2016/6/20,'600519,贵州茅台,-2.15,276.11,3.47E+11
2016/6/17,'600519,贵州茅台,4.24,278.26,3.50E+11
2016/6/16,'600519,贵州茅台,-2.47,274.02,3.44E+11
2016/6/15,'600519,贵州茅台,3.74,276.49,3.47E+11
2016/6/14,'600519,贵州茅台,5.69,272.75,3.43E+11
2016/6/13,'600519,贵州茅台,-7.22,267.06,3.35E+11
2016/6/8,'600519,贵州茅台,-3.57,274.28,3.45E+11
2016/6/7,'600519,贵州茅台,1.8,277.85,3.49E+11
2016/6/6,'600519,贵州茅台,-7.84,276.05,3.47E+11
2016/6/3,'600519,贵州茅台,16.15,283.89,3.57E+11
2016/6/2,'600519,贵州茅台,3.95,267.74,3.36E+11
2016/6/1,'600519,贵州茅台,-0.68,263.79,3.31E+11
2016/5/31,'600519,贵州茅台,8.34,264.47,3.32E+11
2016/5/30,'600519,贵州茅台,3.69,256.13,3.22E+11
2016/5/27,'600519,贵州茅台,-0.27,252.44,3.17E+11
2016/5/26,'600519,贵州茅台,0.85,252.71,3.17E+11
2016/5/25,'600519,贵州茅台,-0.08,251.86,3.16E+11
2016/5/24,'600519,贵州茅台,-2.26,251.94,3.16E+11
2016/5/23,'600519,贵州茅台,2.94,254.2,3.19E+11
2016/5/20,'600519,贵州茅台,5.49,251.26,3.16E+11
2016/5/19,'600519,贵州茅台,1.33,245.77,3.09E+11
2016/5/18,'600519,贵州茅台,-5.59,244.44,3.07E+11
2016/5/17,'600519,贵州茅台,-1.6,250.03,3.14E+11
2016/5/16,'600519,贵州茅台,0.67,251.63,3.16E+11
2016/5/13,'600519,贵州茅台,-5,250.96,3.15E+11
2016/5/12,'600519,贵州茅台,-0.91,255.96,3.22E+11
2016/5/11,'600519,贵州茅台,4.79,256.87,3.23E+11
2016/5/10,'600519,贵州茅台,1.26,252.08,3.17E+11
2016/5/9,'600519,贵州茅台,-1.4,250.82,3.15E+11
2016/5/6,'600519,贵州茅台,-5.55,252.22,3.17E+11
2016/5/5,'600519,贵州茅台,1.56,257.77,3.24E+11
2016/5/4,'600519,贵州茅台,-3.79,256.21,3.22E+11
2016/5/3,'600519,贵州茅台,8.8,260,3.27E+11
2016/4/29,'600519,贵州茅台,4.76,251.2,3.16E+11
2016/4/28,'600519,贵州茅台,1.56,246.44,3.10E+11
2016/4/27,'600519,贵州茅台,1.02,244.88,3.08E+11
2016/4/26,'600519,贵州茅台,-0.66,243.86,3.06E+11
2016/4/25,'600519,贵州茅台,-2.88,244.52,3.07E+11
2016/4/22,'600519,贵州茅台,7.03,247.4,3.11E+11
2016/4/21,'600519,贵州茅台,1.93,240.37,3.02E+11
2016/4/20,'600519,贵州茅台,-4.74,238.44,3.00E+11
2016/4/19,'600519,贵州茅台,-0.5,243.18,3.05E+11
2016/4/18,'600519,贵州茅台,-1.22,243.68,3.06E+11
2016/4/15,'600519,贵州茅台,2.14,244.9,3.08E+11
2016/4/14,'600519,贵州茅台,0.52,242.76,3.05E+11
2016/4/13,'600519,贵州茅台,-2.68,242.24,3.04E+11
2016/4/12,'600519,贵州茅台,1.2,244.92,3.08E+11
2016/4/11,'600519,贵州茅台,-6.14,243.72,3.06E+11
2016/4/8,'600519,贵州茅台,-4.25,249.86,3.14E+11
2016/4/7,'600519,贵州茅台,-3.1,254.11,3.19E+11
2016/4/6,'600519,贵州茅台,11.69,257.21,3.23E+11
2016/4/5,'600519,贵州茅台,0.43,245.52,3.08E+11
2016/4/1,'600519,贵州茅台,-2.55,245.09,3.08E+11
2016/3/31,'600519,贵州茅台,-1.02,247.64,3.11E+11
2016/3/30,'600519,贵州茅台,0.55,248.66,3.12E+11
2016/3/29,'600519,贵州茅台,-1.47,248.11,3.12E+11
2016/3/28,'600519,贵州茅台,4.6,249.58,3.14E+11
2016/3/25,'600519,贵州茅台,2.32,244.98,3.08E+11
2016/3/24,'600519,贵州茅台,7.69,242.66,3.05E+11
2016/3/23,'600519,贵州茅台,0.48,234.97,2.95E+11
2016/3/22,'600519,贵州茅台,2.51,234.49,2.95E+11
2016/3/21,'600519,贵州茅台,5.98,231.98,2.91E+11
2016/3/18,'600519,贵州茅台,-3.56,226,2.84E+11
2016/3/17,'600519,贵州茅台,0.95,229.56,2.88E+11
2016/3/16,'600519,贵州茅台,-3.31,228.61,2.87E+11
2016/3/15,'600519,贵州茅台,7.35,231.92,2.91E+11
2016/3/14,'600519,贵州茅台,-3.48,224.57,2.82E+11
2016/3/11,'600519,贵州茅台,-0.01,228.05,2.86E+11
2016/3/10,'600519,贵州茅台,0.62,228.06,2.86E+11
2016/3/9,'600519,贵州茅台,-1.77,227.44,2.86E+11
2016/3/8,'600519,贵州茅台,-4.43,229.21,2.88E+11
2016/3/7,'600519,贵州茅台,-5.14,233.64,2.93E+11
2016/3/4,'600519,贵州茅台,10.97,238.78,3.00E+11
2016/3/3,'600519,贵州茅台,3.59,227.81,2.86E+11
2016/3/2,'600519,贵州茅台,5.8,224.22,2.82E+11
2016/3/1,'600519,贵州茅台,3.51,218.42,2.74E+11
2016/2/29,'600519,贵州茅台,-1.93,214.91,2.70E+11
2016/2/26,'600519,贵州茅台,4.43,216.84,2.72E+11
2016/2/25,'600519,贵州茅台,-5.33,212.41,2.67E+11
2016/2/24,'600519,贵州茅台,5.33,217.74,2.74E+11
2016/2/23,'600519,贵州茅台,4.61,212.41,2.67E+11
2016/2/22,'600519,贵州茅台,4.69,207.8,2.61E+11
2016/2/19,'600519,贵州茅台,1.4,203.11,2.55E+11
2016/2/18,'600519,贵州茅台,-0.59,201.71,2.53E+11
2016/2/17,'600519,贵州茅台,-1.62,202.3,2.54E+11
2016/2/16,'600519,贵州茅台,3.51,203.92,2.56E+11
2016/2/15,'600519,贵州茅台,-3.46,200.41,2.52E+11
2016/2/5,'600519,贵州茅台,-1.12,203.87,2.56E+11
2016/2/4,'600519,贵州茅台,1.33,204.99,2.58E+11
2016/2/3,'600519,贵州茅台,-0.89,203.66,2.56E+11
2016/2/2,'600519,贵州茅台,3.26,204.55,2.57E+11
2016/2/1,'600519,贵州茅台,0.64,201.29,2.53E+11
2016/1/29,'600519,贵州茅台,4.01,200.65,2.52E+11
2016/1/28,'600519,贵州茅台,-3.29,196.64,2.47E+11
2016/1/27,'600519,贵州茅台,0.92,199.93,2.51E+11
2016/1/26,'600519,贵州茅台,-3.76,199.01,2.50E+11
2016/1/25,'600519,贵州茅台,0.03,202.77,2.55E+11
2016/1/22,'600519,贵州茅台,2.48,202.74,2.55E+11
2016/1/21,'600519,贵州茅台,-2.06,200.26,2.52E+11
2016/1/20,'600519,贵州茅台,-7.92,202.32,2.54E+11
2016/1/19,'600519,贵州茅台,10.81,210.24,2.64E+11
2016/1/18,'600519,贵州茅台,0.43,199.43,2.51E+11
2016/1/15,'600519,贵州茅台,-5.82,199,2.50E+11
2016/1/14,'600519,贵州茅台,5.04,204.82,2.57E+11
2016/1/13,'600519,贵州茅台,2.99,199.78,2.51E+11
2016/1/12,'600519,贵州茅台,-3.07,196.79,2.47E+11
2016/1/11,'600519,贵州茅台,-4.77,199.86,2.51E+11
2016/1/8,'600519,贵州茅台,2.4,204.63,2.57E+11
2016/1/7,'600519,贵州茅台,-9.95,202.23,2.54E+11
2016/1/6,'600519,贵州茅台,-0.64,212.18,2.67E+11
2016/1/5,'600519,贵州茅台,2.8,212.82,2.67E+11
2016/1/4,'600519,贵州茅台,-8.17,210.02,2.64E+11
2015/12/31,'600519,贵州茅台,-0.67,218.19,2.74E+11
2015/12/30,'600519,贵州茅台,-0.97,218.86,2.75E+11
2015/12/29,'600519,贵州茅台,0.71,219.83,2.76E+11
2015/12/28,'600519,贵州茅台,-5.38,219.12,2.75E+11
2015/12/25,'600519,贵州茅台,-0.28,224.5,2.82E+11
2015/12/24,'600519,贵州茅台,1.78,224.78,2.82E+11
2015/12/23,'600519,贵州茅台,-2.03,223,2.80E+11
2015/12/22,'600519,贵州茅台,-2,225.03,2.83E+11
2015/12/21,'600519,贵州茅台,10.15,227.03,2.85E+11
2015/12/18,'600519,贵州茅台,1.02,216.88,2.72E+11
2015/12/17,'600519,贵州茅台,1.95,215.86,2.71E+11
2015/12/16,'600519,贵州茅台,-0.6,213.91,2.69E+11
2015/12/15,'600519,贵州茅台,0.41,214.51,2.69E+11
2015/12/14,'600519,贵州茅台,2.69,214.1,2.69E+11
2015/12/11,'600519,贵州茅台,-1.55,211.41,2.66E+11
2015/12/10,'600519,贵州茅台,-1.51,212.96,2.68E+11
2015/12/9,'600519,贵州茅台,2.53,214.47,2.69E+11
2015/12/8,'600519,贵州茅台,-2.57,211.94,2.66E+11
2015/12/7,'600519,贵州茅台,-0.8,214.51,2.69E+11
2015/12/4,'600519,贵州茅台,-4.89,215.31,2.70E+11
2015/12/3,'600519,贵州茅台,-1.38,220.2,2.77E+11
2015/12/2,'600519,贵州茅台,7.78,221.58,2.78E+11
2015/12/1,'600519,贵州茅台,-0.51,213.8,2.69E+11
2015/11/30,'600519,贵州茅台,6.57,214.31,2.69E+11
2015/11/27,'600519,贵州茅台,-5.1,207.74,2.61E+11
2015/11/26,'600519,贵州茅台,-0.14,212.84,2.67E+11
2015/11/25,'600519,贵州茅台,1.29,212.98,2.68E+11
2015/11/24,'600519,贵州茅台,-0.93,211.69,2.66E+11
2015/11/23,'600519,贵州茅台,-1.1,212.62,2.67E+11
2015/11/20,'600519,贵州茅台,-1.31,213.72,2.68E+11
2015/11/19,'600519,贵州茅台,0.37,215.03,2.70E+11
2015/11/18,'600519,贵州茅台,0.3,214.66,2.70E+11
2015/11/17,'600519,贵州茅台,0.58,214.36,2.69E+11
2015/11/16,'600519,贵州茅台,-1.33,213.78,2.69E+11
2015/11/13,'600519,贵州茅台,-4.9,215.11,2.70E+11
2015/11/12,'600519,贵州茅台,-0.14,220.01,2.76E+11
2015/11/11,'600519,贵州茅台,-2.23,220.15,2.77E+11
2015/11/10,'600519,贵州茅台,1.55,222.38,2.79E+11
2015/11/9,'600519,贵州茅台,2.41,220.83,2.77E+11
2015/11/6,'600519,贵州茅台,1.86,218.42,2.74E+11
2015/11/5,'600519,贵州茅台,1.58,216.56,2.72E+11
2015/11/4,'600519,贵州茅台,5.27,214.98,2.70E+11
2015/11/3,'600519,贵州茅台,-2.85,209.71,2.63E+11
2015/11/2,'600519,贵州茅台,-1.3,212.56,2.67E+11
2015/10/30,'600519,贵州茅台,0.86,213.86,2.69E+11
2015/10/29,'600519,贵州茅台,0.56,213,2.68E+11
2015/10/28,'600519,贵州茅台,-2.81,212.44,2.67E+11
2015/10/27,'600519,贵州茅台,-2.48,215.25,2.70E+11
2015/10/26,'600519,贵州茅台,6.75,217.73,2.74E+11
2015/10/23,'600519,贵州茅台,8.45,210.98,2.65E+11
2015/10/22,'600519,贵州茅台,2.22,202.53,2.54E+11
2015/10/21,'600519,贵州茅台,-1.66,200.31,2.52E+11
2015/10/20,'600519,贵州茅台,-0.75,201.97,2.54E+11
2015/10/19,'600519,贵州茅台,1.98,202.72,2.55E+11
2015/10/16,'600519,贵州茅台,0.75,200.74,2.52E+11
2015/10/15,'600519,贵州茅台,2.16,199.99,2.51E+11
2015/10/14,'600519,贵州茅台,-0.91,197.83,2.49E+11
2015/10/13,'600519,贵州茅台,0.65,198.74,2.50E+11
2015/10/12,'600519,贵州茅台,1.14,198.09,2.49E+11
2015/10/9,'600519,贵州茅台,-0.57,196.95,2.47E+11
2015/10/8,'600519,贵州茅台,7.21,197.52,2.48E+11
2015/9/30,'600519,贵州茅台,0.14,190.31,2.39E+11
2015/9/29,'600519,贵州茅台,-1.21,190.17,2.39E+11
2015/9/28,'600519,贵州茅台,-2.08,191.38,2.40E+11
2015/9/25,'600519,贵州茅台,-0.54,193.46,2.43E+11
2015/9/24,'600519,贵州茅台,-0.72,194,2.44E+11
2015/9/23,'600519,贵州茅台,-4.55,194.72,2.45E+11
2015/9/22,'600519,贵州茅台,-0.03,199.27,2.50E+11
2015/9/21,'600519,贵州茅台,-0.13,199.3,2.50E+11
2015/9/18,'600519,贵州茅台,1.43,199.43,2.51E+11
2015/9/17,'600519,贵州茅台,-6.55,198,2.49E+11
2015/9/16,'600519,贵州茅台,2.55,204.55,2.57E+11
2015/9/15,'600519,贵州茅台,-0.53,202,2.54E+11
2015/9/14,'600519,贵州茅台,9.62,202.53,2.54E+11
2015/9/11,'600519,贵州茅台,-0.3,192.91,2.42E+11
2015/9/10,'600519,贵州茅台,1.35,193.21,2.43E+11
2015/9/9,'600519,贵州茅台,2.54,191.86,2.41E+11
2015/9/8,'600519,贵州茅台,0.61,189.32,2.38E+11
2015/9/7,'600519,贵州茅台,-5.9,188.71,2.37E+11
2015/9/2,'600519,贵州茅台,0.24,194.61,2.44E+11
2015/9/1,'600519,贵州茅台,-1,194.37,2.44E+11
2015/8/31,'600519,贵州茅台,2.72,195.37,2.45E+11
2015/8/28,'600519,贵州茅台,-4.42,192.65,2.42E+11
2015/8/27,'600519,贵州茅台,13.19,197.07,2.48E+11
2015/8/26,'600519,贵州茅台,7.29,183.88,2.31E+11
2015/8/25,'600519,贵州茅台,6.95,176.59,2.22E+11
